reconstruction,from,to,length,volume,biomass
corrected,node_30,node_31,0.0430018485342866,5.05508653134577e-06,0.00252754326567288
corrected,node_34,node_35,0.017112619157149,2.83865681511756e-06,0.00141932840755878
corrected,node_38,node_39,0.0382294769925161,5.54552527168923e-06,0.00277276263584462
corrected,node_49,node_50,0.0175954550259617,2.06843544513487e-06,0.00103421772256744
corrected,node_54,node_55,0.056003090165828,9.05153001424232e-06,0.00452576500712116
corrected,node_54,node_57,0.0684249361329099,1.10592176484498e-05,0.00552960882422488
corrected,node_61,node_62,0.0604063506112432,5.18279745624456e-05,0.0259139872812228
corrected,node_61,node_95,0.0417289453931679,5.88553265599652e-05,0.0294276632799826
corrected,node_35,node_36,0,0,0
corrected,node_35,node_37,0.0369502150146397,4.74432402214103e-06,0.00237216201107051
corrected,node_39,node_40,0.0115965635077601,1.36323516304731e-06,0.000681617581523655
corrected,node_55,node_56,0.0413086818671401,4.85604615735833e-06,0.00242802307867916
corrected,node_57,node_58,0.0249163968517849,2.92904948108676e-06,0.00146452474054338
corrected,node_62,node_63,0.0486932558103282,1.93192798894422e-05,0.0096596399447211
corrected,node_95,node_96,0.0686085972561004,9.59812980286856e-05,0.0479906490143428
corrected,node_63,node_64,0.0548458132203248,2.14966716688072e-05,0.0107483358344036
corrected,node_96,node_97,0.00728878561690989,4.56409854801424e-06,0.00228204927400712
corrected,node_96,node_98,0.0615019371928413,8.59780578662902e-05,0.0429890289331451
corrected,node_64,node_65,0.0407408393292568,1.31434183533191e-05,0.00657170917665953
corrected,node_64,node_76,0.0503563904951674,1.50893686356083e-05,0.00754468431780415
corrected,node_64,node_83,0.052013098016185,1.70300114499517e-05,0.00851500572497584
corrected,node_98,node_99,0.0622258665217532,6.25276019616593e-05,0.0312638009808297
corrected,node_98,node_218,0.0395462520048979,5.35964443179644e-05,0.0267982221589822
corrected,node_65,node_66,0.0480587822834891,1.2268623941184e-05,0.00613431197059202
corrected,node_76,node_77,0.0317482925059618,6.23073601328301e-06,0.00311536800664151
corrected,node_76,node_81,0.0386305169981755,6.72856998040331e-06,0.00336428499020165
corrected,node_83,node_84,0.0645752486517721,1.15545780205887e-05,0.00577728901029436
corrected,node_83,node_85,0.0384841512149421,9.99555171607483e-06,0.00499777585803741
corrected,node_99,node_100,0.0720614171946705,4.73538557262975e-05,0.0236769278631488
corrected,node_218,node_219,0.115264318010754,0.000151379486864153,0.0756897434320767
corrected,node_66,node_67,0.062080333891684,1.52403124519241e-05,0.00762015622596204
corrected,node_77,node_78,0.0306216958495552,5.07955473183564e-06,0.00253977736591782
corrected,node_81,node_82,0.0381912663769217,4.4895780729771e-06,0.00224478903648855
corrected,node_85,node_86,0.0553898258190811,1.3597836854636e-05,0.00679891842731799
corrected,node_100,node_101,0.0878234650891998,5.75211686942483e-05,0.0287605843471241
corrected,node_219,node_220,0.0470307936697927,6.17322547868125e-05,0.0308661273934062
corrected,node_67,node_68,0.0574348877618463,1.13190855146372e-05,0.00565954275731861
corrected,node_67,node_71,0.0410750536852446,8.84617441944846e-06,0.00442308720972423
corrected,node_78,node_79,0.0184549326931377,2.36957161056734e-06,0.00118478580528367
corrected,node_78,node_80,0.0306239848709568,3.93205038236989e-06,0.00196602519118495
corrected,node_86,node_87,0.0408106585112659,9.59248531593176e-06,0.00479624265796588
corrected,node_101,node_102,0.0547599053577146,3.57463857970867e-05,0.0178731928985434
corrected,node_220,node_221,0.0787411666289848,0.000103297311541583,0.0516486557707914
corrected,node_68,node_69,0.0217948885075589,2.79841438176555e-06,0.00139920719088277
corrected,node_68,node_70,0.0505687227812566,6.49290961270596e-06,0.00324645480635298
corrected,node_71,node_72,0.0269086942359204,4.92910809031972e-06,0.00246455404515986
corrected,node_87,node_88,0.0415811284999531,8.39348418106926e-06,0.00419674209053463
corrected,node_87,node_92,0.026420846879306,5.07304197934777e-06,0.00253652098967389
corrected,node_102,node_103,0.0570460907085655,3.7113778656549e-05,0.0185568893282745
corrected,node_221,node_222,0.0978734391317923,6.96624833294689e-05,0.0348312416647344
corrected,node_221,node_232,0.063174238334151,8.2596179186211e-05,0.0412980895931055
corrected,node_72,node_73,0.0344134320704978,5.70853138151526e-06,0.00285426569075763
corrected,node_88,node_89,0.0262653036877954,4.35691244162034e-06,0.00217845622081017
corrected,node_92,node_93,0.0346445324306163,5.0254972140333e-06,0.00251274860701665
corrected,node_103,node_104,0.00262438915604394,8.82705941513611e-07,0.000441352970756805
corrected,node_103,node_105,0.0332277035746411,2.1507596103678e-05,0.010753798051839
corrected,node_222,node_223,0.0495749230259153,1.00033325000045e-05,0.00500166625000225
corrected,node_222,node_226,0.0489613340218391,1.11411298829549e-05,0.00557056494147743
corrected,node_232,node_233,0.0710008988959183,9.2514897418004e-05,0.046257448709002
corrected,node_73,node_74,0.0301742503842205,3.87430549162533e-06,0.00193715274581267
corrected,node_73,node_75,0.0481812699650028,6.18636607179845e-06,0.00309318303589923
corrected,node_89,node_90,0.0277588524914743,4.0266681658946e-06,0.0020133340829473
corrected,node_93,node_94,0.0249046119863702,2.92766411007454e-06,0.00146383205503727
corrected,node_105,node_106,0.0348869797302863,1.4397807134904e-05,0.00719890356745199
corrected,node_105,node_113,0.093164185327015,5.92467206519807e-05,0.0296233603259903
corrected,node_223,node_224,0.0389558248667456,5.6508884837825e-06,0.00282544424189125
corrected,node_226,node_227,0.028972842187451,5.7426677613879e-06,0.00287133388069395
corrected,node_233,node_234,0.0678142941162768,5.07336567151938e-05,0.0253668283575969
corrected,node_233,node_251,0.0753475508420854,9.76432395867486e-05,0.0488216197933743
corrected,node_90,node_91,0.0175055073014017,2.05786163153274e-06,0.00102893081576637
corrected,node_106,node_107,0.0590034414254743,1.2486561772864e-05,0.00624328088643202
corrected,node_113,node_114,0.0514082093840061,2.39532697045279e-05,0.0119766348522639
corrected,node_113,node_133,0.0673418848271775,4.05324590194444e-05,0.0202662295097222
corrected,node_224,node_225,0.0347397265745051,4.08383197223243e-06,0.00204191598611621
corrected,node_227,node_228,0.0284773242729005,5.21644819453317e-06,0.00260822409726659
corrected,node_234,node_235,0.0408651559418748,1.2445610786971e-05,0.00622280539348549
corrected,node_251,node_252,0.0642651862726744,8.28252434529708e-05,0.0414126217264854
corrected,node_107,node_108,0.0412787667333636,7.44811501479477e-06,0.00372405750739739
corrected,node_107,node_111,0.0349271555480785,5.87655572118848e-06,0.00293827786059424
corrected,node_114,node_115,0.0531943896308194,1.6940217933165e-05,0.00847010896658251
corrected,node_133,node_134,0.0615585065242588,3.54538355633059e-05,0.0177269177816529
corrected,node_228,node_229,0.0232033455661724,3.84899204616651e-06,0.00192449602308326
corrected,node_235,node_236,0.0444982798176471,1.04704398261883e-05,0.00523521991309414
corrected,node_235,node_240,0.039347112632266,1.10271184961444e-05,0.0055135592480722
corrected,node_252,node_253,0.0555032451799709,7.14909402194897e-05,0.0357454701097449
corrected,node_108,node_109,0.0191493432824308,2.45873235939402e-06,0.00122936617969701
corrected,node_108,node_110,0.0347710122651825,4.46451931872403e-06,0.00223225965936201
corrected,node_111,node_112,0.0349271555480786,4.10586520364432e-06,0.00205293260182216
corrected,node_115,node_116,0.0503130059063145,1.33367664803667e-05,0.00666838324018336
corrected,node_115,node_123,0.034223718091837,9.65843621318931e-06,0.00482921810659466
corrected,node_134,node_135,0.00730904782232337,3.17594699911561e-06,0.0015879734995578
corrected,node_134,node_152,0.0670494091715442,3.67844020094757e-05,0.0183922010047378
corrected,node_229,node_230,0.027917842867638,4.04973113244116e-06,0.00202486556622058
corrected,node_236,node_237,0.0409807013084701,6.79791597003944e-06,0.00339895798501972
corrected,node_240,node_241,0.0502529895098357,8.79481285909431e-06,0.00439740642954716
corrected,node_240,node_242,0.117891836225895,2.9495496227723e-05,0.0147477481138615
corrected,node_253,node_254,0.0465141729948611,3.55188420910968e-05,0.0177594210455484
corrected,node_253,node_276,0.0717935828815138,9.1815691260052e-05,0.045907845630026
corrected,node_116,node_117,0.0283242585964558,5.28244663136167e-06,0.00264122331568083
corrected,node_116,node_120,0.0905516959280468,1.6887803064298e-05,0.00844390153214902
corrected,node_123,node_124,0.0286350070655889,7.02970534121252e-06,0.00351485267060626
corrected,node_135,node_136,0.0526077552998562,1.40965710139538e-05,0.00704828550697692
corrected,node_135,node_144,0,0,0
corrected,node_135,node_145,0,0,0
corrected,node_135,node_146,0,0,0
corrected,node_135,node_147,0,0,0
corrected,node_135,node_148,0,0,0
corrected,node_135,node_149,0,0,0
corrected,node_135,node_150,0,0,0
corrected,node_135,node_151,0,0,0
corrected,node_152,node_153,0.0547044730347023,1.92560851871147e-05,0.00962804259355734
corrected,node_152,node_159,0.0203940668885669,7.83041012754654e-06,0.00391520506377327
corrected,node_152,node_170,0.061262112179501,3.01512999682568e-05,0.0150756499841284
corrected,node_230,node_231,0.0181879415871942,2.13808526107944e-06,0.00106904263053972
corrected,node_237,node_238,0.0226910610533013,3.29153999509749e-06,0.00164576999754874
corrected,node_242,node_243,0.0240654138106117,5.65654015448901e-06,0.0028282700772445
corrected,node_254,node_255,0.0465181869403088,1.57087628010893e-05,0.00785438140054465
corrected,node_276,node_277,0.0399112824473309,5.06765728612616e-05,0.0253382864306308
corrected,node_117,node_118,0.0358769786547405,5.20427448799959e-06,0.00260213724399979
corrected,node_120,node_121,0.0327899708635493,4.75647658264756e-06,0.00237823829132378
corrected,node_124,node_125,0.0622595275020319,1.46340104552644e-05,0.00731700522763221
corrected,node_136,node_137,0.063695101133683,1.42561442694605e-05,0.00712807213473024
corrected,node_153,node_154,0.0431911973294228,8.56086865329523e-06,0.00428043432664762
corrected,node_159,node_160,0.09868790411201,2.51934136814334e-05,0.0125967068407167
corrected,node_170,node_171,0.0474169766787744,2.18142446270146e-05,0.0109071223135073
corrected,node_238,node_239,0.0462128331928397,5.43255414850804e-06,0.00271627707425402
corrected,node_243,node_244,0.0258674490924255,4.64486437812894e-06,0.00232243218906447
corrected,node_243,node_246,0.0425708993235396,8.94603900319838e-06,0.00447301950159919
corrected,node_255,node_256,0.0216281115188287,7.16914527288213e-06,0.00358457263644107
corrected,node_277,node_278,0.03634778482379,4.61238196724748e-05,0.0230619098362374
corrected,node_118,node_119,0.0479699977320528,5.63911779863699e-06,0.00281955889931849
corrected,node_121,node_122,0.0373224279960093,4.38744169170584e-06,0.00219372084585292
corrected,node_125,node_126,0.0317973449568722,7.11683518862105e-06,0.00355841759431053
corrected,node_137,node_138,0.0725752430889953,1.53586847498714e-05,0.00767934237493571
corrected,node_154,node_155,0.0246401148749885,4.51355195877861e-06,0.0022567759793893
corrected,node_160,node_161,0.0355329026068582,8.72309319400822e-06,0.00436154659700411
corrected,node_171,node_172,0.043881492805757,2.00208972690042e-05,0.0100104486345021
corrected,node_244,node_245,0.0214520886338901,2.52180238800547e-06,0.00126090119400273
corrected,node_246,node_247,0.0336546754445996,6.16483027963568e-06,0.00308241513981784
corrected,node_256,node_257,0.0564187639409805,1.33861178212237e-05,0.00669305891061187
corrected,node_256,node_260,0.0674061083142796,2.1202130705923e-05,0.0106010653529615
corrected,node_278,node_279,0.0695232514075627,8.8168355834025e-05,0.0440841779170125
corrected,node_126,node_127,0.026546074687589,5.61779437615199e-06,0.002808897188076
corrected,node_138,node_139,0.0287025953059476,4.32570322664195e-06,0.00216285161332098
corrected,node_138,node_140,0.043982454966199,8.36038094289978e-06,0.00418019047144989
corrected,node_155,node_156,0.0324998656895201,5.39110725148236e-06,0.00269555362574118
corrected,node_161,node_162,0.0260326632268965,5.60655334190386e-06,0.00280327667095193
corrected,node_161,node_167,0.0229126676778024,4.51555587413882e-06,0.00225777793706941
corrected,node_172,node_173,0.0232570315547683,1.0521408412436e-05,0.00526070420621802
corrected,node_247,node_248,0.0238533313886695,3.95681228501e-06,0.001978406142505
corrected,node_257,node_258,0.0532590672873393,7.72570086811169e-06,0.00386285043405584
corrected,node_260,node_261,0.0846726669333967,2.23970856694553e-05,0.0111985428347276
corrected,node_260,node_269,0.0695755323075818,1.79766755776035e-05,0.00898833778880174
corrected,node_279,node_280,0.0505859207206229,3.84034071439584e-05,0.0192017035719792
corrected,node_279,node_303,0.0279811764586143,3.52113136526297e-05,0.0176056568263149
corrected,node_127,node_128,0.0315804275163998,5.31346280814691e-06,0.00265673140407346
corrected,node_127,node_130,0.0526122166289321,7.92906818378887e-06,0.00396453409189444
corrected,node_127,node_131,0.0250314807375288,4.21159092487383e-06,0.00210579546243691
corrected,node_140,node_141,0.0393443157584024,5.39137032535378e-06,0.00269568516267689
corrected,node_140,node_142,0.0195786192909868,2.6828675253879e-06,0.00134143376269395
corrected,node_140,node_143,0.0622080184583414,8.52439439472871e-06,0.00426219719736436
corrected,node_156,node_157,0.0356982422362904,4.58357354951087e-06,0.00229178677475544
corrected,node_156,node_158,0.0192717901385685,2.47445425873289e-06,0.00123722712936645
corrected,node_162,node_163,0.0330266985155548,6.04979808467481e-06,0.0030248990423374
corrected,node_167,node_168,0.0292580791462672,4.24414431142941e-06,0.0021220721557147
corrected,node_173,node_174,0.0245461345365042,1.10087574822402e-05,0.00550437874112011
corrected,node_248,node_249,0.0267751756746114,3.4378719880189e-06,0.00171893599400945
corrected,node_248,node_250,0.0334777404828473,4.2984661474053e-06,0.00214923307370265
corrected,node_258,node_259,0.0324491474342858,3.81456271624981e-06,0.00190728135812491
corrected,node_261,node_262,0.0300996732948199,6.73686480305566e-06,0.00336843240152783
corrected,node_269,node_270,0.0552425917934777,1.16906746158803e-05,0.00584533730794014
corrected,node_280,node_281,0.0452385401580267,1.55500199811876e-05,0.0077750099905938
corrected,node_303,node_304,0.0486004808145235,6.06832621858531e-05,0.0303416310929266
corrected,node_128,node_129,0.0133701069605982,1.57172423797742e-06,0.000785862118988712
corrected,node_131,node_132,0.0302006052534468,3.55023511915921e-06,0.0017751175595796
corrected,node_163,node_164,0.029654177913543,4.91906197747768e-06,0.00245953098873884
corrected,node_168,node_169,0.0197799547641106,2.32523452657994e-06,0.00116261726328997
corrected,node_174,node_175,0.0549161342903062,1.6503239180529e-05,0.0082516195902645
corrected,node_174,node_179,0.0323951836077893,1.41316884957382e-05,0.00706584424786908
corrected,node_262,node_263,0.0370087160944882,6.90208949330846e-06,0.00345104474665423
corrected,node_262,node_266,0.0247362731674067,4.61329084468816e-06,0.00230664542234408
corrected,node_270,node_271,0.0727576539434644,1.44211959252075e-05,0.00721059796260377
corrected,node_281,node_282,0.0518532831795217,1.75103756079323e-05,0.00875518780396617
corrected,node_304,node_305,0.101082768418423,7.06472227275295e-05,0.0353236113637647
corrected,node_304,node_317,0.0719614199864154,8.94500215248621e-05,0.044725010762431
corrected,node_164,node_165,0.0206300813466479,2.99257657872842e-06,0.00149628828936421
corrected,node_175,node_176,0.0574256827731715,7.86906865829374e-06,0.00393453432914687
corrected,node_175,node_177,0.0477956202585655,7.36261071745868e-06,0.00368130535872934
corrected,node_179,node_180,0.0251948094636974,1.06790538225427e-05,0.00533952691127137
corrected,node_263,node_264,0.0232648717818542,2.98715690890976e-06,0.00149357845445488
corrected,node_263,node_265,0.0254730708689123,3.27068467648158e-06,0.00163534233824079
corrected,node_266,node_267,0.0244374636381805,3.54487120522329e-06,0.00177243560261164
corrected,node_271,node_272,0.0339226757398399,4.89590477221182e-06,0.00244795238610591
corrected,node_271,node_273,0.0314895980586221,5.46815535112832e-06,0.00273407767556416
corrected,node_282,node_283,0.041025970139248,1.0284928531679e-05,0.00514246426583949
corrected,node_282,node_287,0.0565220030053186,1.79540588757239e-05,0.00897702943786194
corrected,node_305,node_306,0.0418396154995602,7.48644584007862e-06,0.00374322292003931
corrected,node_305,node_307,0.0558848404829419,1.45150612799524e-05,0.00725753063997618
corrected,node_317,node_318,0.0773909837733232,5.37590449808912e-05,0.0268795224904456
corrected,node_317,node_330,0.065023434409669,8.01468520533434e-05,0.0400734260266717
corrected,node_165,node_166,0.0218630754303361,2.57011598125992e-06,0.00128505799062996
corrected,node_177,node_178,0.0813394951247166,9.56187234471039e-06,0.0047809361723552
corrected,node_180,node_181,0.0600177110829621,2.22452464148173e-05,0.0111226232074087
corrected,node_180,node_200,0.0740956970323421,2.7201899262565e-05,0.0136009496312825
corrected,node_267,node_268,0.0291974138414494,3.43230485411244e-06,0.00171615242705622
corrected,node_273,node_274,0.0569647983472638,8.26325008038362e-06,0.00413162504019181
corrected,node_283,node_284,0.061315519149326,1.01710740306514e-05,0.00508553701532571
corrected,node_287,node_288,0.0437979684232373,1.3017270263702e-05,0.00650863513185101
corrected,node_307,node_308,0.0279307850967601,6.85682349332836e-06,0.00342841174666418
corrected,node_318,node_319,0.0992689826477706,2.08789632572154e-05,0.0104394816286077
corrected,node_318,node_322,0.147563281698845,3.67559094328243e-05,0.0183779547164122
corrected,node_330,node_331,0.0420838438602754,3.29956122901529e-05,0.0164978061450765
corrected,node_330,node_367,0.069347528752474,8.40450572413927e-05,0.0420225286206963
corrected,node_181,node_182,0.0735459191524603,2.34213402425391e-05,0.0117106701212695
corrected,node_200,node_201,0.0163659771777447,4.10115558198477e-06,0.00205057779099239
corrected,node_200,node_206,0.0322170834510514,7.45246537207941e-06,0.00372623268603971
corrected,node_200,node_209,0.0329695334007387,9.13083833750906e-06,0.00456541916875453
corrected,node_274,node_275,0.015094246240197,1.77440560046618e-06,0.000887202800233091
corrected,node_284,node_285,0.0455864517498388,6.6127198202283e-06,0.00330635991011415
corrected,node_288,node_289,0.0292397372296643,7.62935513818333e-06,0.00381467756909167
corrected,node_288,node_297,0.0295059866960521,7.31978523028987e-06,0.00365989261514493
corrected,node_308,node_309,0.0259615086309696,4.79042164103935e-06,0.00239521082051968
corrected,node_308,node_311,0.0618536005958827,1.37716986108953e-05,0.00688584930544763
corrected,node_319,node_320,0.0551431583572242,7.99900501622379e-06,0.0039995025081119
corrected,node_322,node_323,0.0636061816380526,1.42362424381499e-05,0.00711812121907493
corrected,node_331,node_332,0.0499386247920049,2.05076416461806e-05,0.0102538208230903
corrected,node_367,node_368,0.0643201387512377,4.43163056069203e-05,0.0221581528034601
corrected,node_367,node_382,0.0678830875047113,8.07945812260755e-05,0.0403972906130378
corrected,node_182,node_183,0.0657951627144879,2.05035736615134e-05,0.0102517868307567
corrected,node_201,node_202,0.0270921130495552,4.96270656783326e-06,0.00248135328391663
corrected,node_206,node_207,0.0340171673831469,4.93449234033344e-06,0.00246724617016672
corrected,node_209,node_210,0.0435149937177897,1.02281353324777e-05,0.00511406766623885
corrected,node_285,node_286,0.0469505580886315,5.51927747114804e-06,0.00275963873557402
corrected,node_289,node_290,0.0202566993337718,4.53382478378109e-06,0.00226691239189054
corrected,node_297,node_298,0.0286033729222879,5.66943575935825e-06,0.00283471787967912
corrected,node_309,node_310,0.0243695833807915,2.86476876975472e-06,0.00143238438487736
corrected,node_311,node_312,0.0323053693049716,6.14074848932803e-06,0.00307037424466401
corrected,node_311,node_316,0.0700434083717421,1.05560836701015e-05,0.00527804183505074
corrected,node_320,node_321,0.0600987901971092,7.06491918907509e-06,0.00353245959453755
corrected,node_323,node_324,0.0901224183702623,1.68077432180247e-05,0.00840387160901237
corrected,node_323,node_327,0.109819997127856,2.04813224645809e-05,0.0102406612322905
corrected,node_332,node_333,0.00372467649049982,8.87273285936823e-07,0.000443636642968411
corrected,node_332,node_334,0.0550799346364192,2.22391632149271e-05,0.0111195816074635
corrected,node_368,node_369,0.105946933599705,2.98355649153193e-05,0.0149177824576597
corrected,node_382,node_383,0.102617618241637,6.69685908562e-05,0.0334842954281
corrected,node_382,node_392,0.0628062268316784,7.40779147745209e-05,0.0370389573872604
corrected,node_183,node_184,0.0351938572501092,1.07183990696153e-05,0.00535919953480766
corrected,node_202,node_203,0.0314712380167714,4.84794366221138e-06,0.00242397183110569
corrected,node_202,node_205,0.0273281998470344,3.74479623957303e-06,0.00187239811978651
corrected,node_207,node_208,0.0356638725248299,4.19247004026244e-06,0.00209623502013122
corrected,node_210,node_211,0.0632390542016394,1.41540725129024e-05,0.0070770362564512
corrected,node_290,node_291,0.0159899890201249,2.98211737289525e-06,0.00149105868644763
corrected,node_290,node_294,0.0500676034357411,9.3375592589236e-06,0.0046687796294618
corrected,node_298,node_299,0.0462776910175791,6.6790476682185e-06,0.00333952383410925
corrected,node_298,node_300,0.046480970659848,8.07140084691216e-06,0.00403570042345608
corrected,node_312,node_313,0.0464863613585087,7.71119986184122e-06,0.00385559993092061
corrected,node_324,node_325,0.0353622294790701,5.12960554699314e-06,0.00256480277349657
corrected,node_327,node_328,0.0342872922619369,4.97367635381431e-06,0.00248683817690716
corrected,node_334,node_335,0.0409541047149093,1.62487350340833e-05,0.00812436751704163
corrected,node_369,node_370,0.0648023132202808,1.77087020608896e-05,0.00885435103044478
corrected,node_383,node_384,0.0916625860793804,2.1545156169045e-05,0.0107725780845225
corrected,node_392,node_393,0.0568876911661039,6.68261348272722e-05,0.0334130674136361
corrected,node_184,node_185,0.034395826015982,8.09333367600327e-06,0.00404666683800163
corrected,node_184,node_189,0.0357675613123322,9.24149373477047e-06,0.00462074686738524
corrected,node_184,node_196,0.0245879091104972,5.78553202164794e-06,0.00289276601082397
corrected,node_203,node_204,0.0184954719654107,2.17423702491961e-06,0.00108711851245981
corrected,node_211,node_212,0.0359188147298452,6.6988239507147e-06,0.00334941197535735
corrected,node_211,node_215,0.0470709399764511,8.77868444347365e-06,0.00438934222173683
corrected,node_291,node_292,0.0213668173797627,3.0994466855573e-06,0.00154972334277865
corrected,node_294,node_295,0.028803370280108,4.17818475072078e-06,0.00208909237536039
corrected,node_300,node_301,0.0367992500662222,5.33805814977265e-06,0.00266902907488633
corrected,node_313,node_314,0.0254502955931817,3.26776038259812e-06,0.00163388019129906
corrected,node_313,node_315,0.0409496292564474,5.25783976364304e-06,0.00262891988182152
corrected,node_325,node_326,0.0292322917136447,3.4364049258067e-06,0.00171820246290335
corrected,node_328,node_329,0.0244778720735596,2.87749865767739e-06,0.0014387493288387
corrected,node_335,node_336,0.0280453239569687,8.0413820194163e-06,0.00402069100970815
corrected,node_335,node_341,0.0448077194621467,1.40815123928143e-05,0.00704075619640716
corrected,node_335,node_350,0.048644587224926,1.70442562350673e-05,0.00852212811753367
corrected,node_370,node_371,0.0408014518218386,8.58165351056251e-06,0.00429082675528126
corrected,node_370,node_374,0.0458396600005915,1.14180056990857e-05,0.00570900284954283
corrected,node_384,node_385,0.0473613071875681,1.06003384253857e-05,0.00530016921269283
corrected,node_393,node_394,0.0296382568866868,3.47902918465695e-05,0.0173951459232847
corrected,node_185,node_186,0.0391911018537028,6.50105558636851e-06,0.00325052779318425
corrected,node_189,node_190,0.025970479681209,5.49598448795429e-06,0.00274799224397715
corrected,node_196,node_197,0.0285747464847435,4.74000491124631e-06,0.00237000245562315
corrected,node_212,node_213,0.017568183048607,2.54842102843272e-06,0.00127421051421636
corrected,node_215,node_216,0.0523071988900152,7.58762390060003e-06,0.00379381195030002
corrected,node_292,node_293,0.0431741513149484,5.07534160166309e-06,0.00253767080083155
corrected,node_295,node_296,0.0366370018419122,4.30686635278651e-06,0.00215343317639325
corrected,node_301,node_302,0.0224291681167871,2.63666306266016e-06,0.00131833153133008
corrected,node_336,node_337,0.0750950681859217,1.3755840580485e-05,0.00687792029024251
corrected,node_341,node_342,0.0308147836351472,7.24296961422872e-06,0.00362148480711436
corrected,node_350,node_351,0.0258268460315767,7.86564656748704e-06,0.00393282328374352
corrected,node_371,node_372,0.0443864850276089,6.43865398656245e-06,0.00321932699328122
corrected,node_374,node_375,0.0508952938986667,9.13896599543491e-06,0.00456948299771746
corrected,node_374,node_377,0.025936742818155,5.45046302883338e-06,0.00272523151441669
corrected,node_385,node_386,0.046541986550931,8.10657060452283e-06,0.00405328530226142
corrected,node_385,node_388,0.0347152181360812,6.81300765415459e-06,0.00340650382707729
