reconstruction,from,to,length,volume,biomass
corrected,node_361,node_365,0.0268522796589819,7.74321741385164e-06,0.00387160870692582
corrected,node_381,node_382,0.0246918026316074,7.63603110036923e-06,0.00381801555018462
corrected,node_381,node_401,0.0486286349351211,1.05972613656659e-05,0.00529863068283297
corrected,node_406,node_407,0.0275254291595335,6.88745106525746e-06,0.00344372553262873
corrected,node_418,node_419,0.0197992942380364,7.82108803985227e-06,0.00391054401992614
corrected,node_418,node_420,0.039086425461478,3.11347587440042e-05,0.0155673793720021
corrected,node_308,node_309,0.0367955094212996,4.28857175747839e-06,0.00214428587873919
corrected,node_312,node_313,0.0271551036108581,3.85869322733656e-06,0.00192934661366828
corrected,node_316,node_317,0.0229313758117352,4.61779185022855e-06,0.00230889592511428
corrected,node_316,node_320,0.033677394700475,5.80809333226268e-06,0.00290404666613134
corrected,node_316,node_321,0.0519408614835998,1.19996657095541e-05,0.00599983285477707
corrected,node_337,node_338,0.020876803112843,4.86926308798522e-06,0.00243463154399261
corrected,node_352,node_353,0.0471906534220408,7.60891676299793e-06,0.00380445838149897
corrected,node_357,node_358,0.0350186109853309,4.08147158225995e-06,0.00204073579112997
corrected,node_362,node_363,0.0186137543323596,2.64498227688084e-06,0.00132249113844042
corrected,node_365,node_366,0.0286929038081372,7.81829587276939e-06,0.00390914793638469
corrected,node_382,node_383,0.0463837857892611,1.38225319522756e-05,0.00691126597613781
corrected,node_401,node_402,0.0391438553863888,4.56227499847334e-06,0.00228113749923667
corrected,node_407,node_408,0.0659072483609739,1.30277482093847e-05,0.00651387410469237
corrected,node_407,node_411,0.02660247894289,6.04258720747829e-06,0.00302129360373915
corrected,node_420,node_421,0.0502134339793398,3.99161123006254e-05,0.0199580561503127
corrected,node_313,node_314,0.0355859243247018,4.14759280202647e-06,0.00207379640101324
corrected,node_317,node_318,0.0219107555586876,3.11348044521281e-06,0.00155674022260641
corrected,node_321,node_322,0.0449168406284474,8.08345335538428e-06,0.00404172667769214
corrected,node_321,node_325,0.0544842523738849,9.80525136018471e-06,0.00490262568009236
corrected,node_338,node_339,0.0180199254612518,3.71455282865304e-06,0.00185727641432652
corrected,node_338,node_344,0.0265586012311325,5.03278860364645e-06,0.00251639430182322
corrected,node_353,node_354,0.0175316203591624,2.49121291207616e-06,0.00124560645603808
corrected,node_363,node_364,0.0234457966258233,2.73264272794342e-06,0.00136632136397171
corrected,node_366,node_367,0.0201608366992327,5.35103618567175e-06,0.00267551809283587
corrected,node_383,node_384,0.0481919428101862,1.23425458815202e-05,0.0061712729407601
corrected,node_383,node_392,0.041847193994871,1.09301850827863e-05,0.00546509254139317
corrected,node_408,node_409,0.0463631828727011,6.58812804813323e-06,0.00329406402406661
corrected,node_411,node_412,0.0282432041663916,5.7279176758894e-06,0.0028639588379447
corrected,node_421,node_422,0.0543292227374095,2.13913059656979e-05,0.0106956529828489
corrected,node_421,node_423,0.0431953060341908,3.42663111297892e-05,0.0171331555648946
corrected,node_318,node_319,0.0275825955793333,3.21479284455845e-06,0.00160739642227923
corrected,node_322,node_323,0.0255562283327169,3.63149581739361e-06,0.0018157479086968
corrected,node_325,node_326,0.0289866383428447,3.66927013695815e-06,0.00183463506847907
corrected,node_325,node_327,0.0326980983243398,4.13908485343343e-06,0.00206954242671672
corrected,node_339,node_340,0.0167203406468334,2.95997346392219e-06,0.0014799867319611
corrected,node_344,node_345,0.0215740579030683,3.06563629105246e-06,0.00153281814552623
corrected,node_354,node_355,0.0270066993437652,3.14767127537953e-06,0.00157383563768976
corrected,node_367,node_368,0.0198936546516819,4.77682508157038e-06,0.00238841254078519
corrected,node_367,node_376,0.0261205330898787,5.59416706364883e-06,0.00279708353182442
corrected,node_384,node_385,0.0349527273068907,7.47268453246508e-06,0.00373634226623254
corrected,node_392,node_393,0.0379465844653826,8.49553002376075e-06,0.00424776501188038
corrected,node_409,node_410,0.035345789868534,4.11960477134242e-06,0.00205980238567121
corrected,node_412,node_413,0.0247953021752249,4.7278738323063e-06,0.00236393691615315
corrected,node_423,node_424,0.0246588658133297,1.95210235863454e-05,0.00976051179317269
corrected,node_323,node_324,0.0214092254723634,2.49527730840754e-06,0.00124763865420377
corrected,node_340,node_341,0.0337967317358896,4.54629161401347e-06,0.00227314580700673
corrected,node_340,node_342,0.0211184205454569,3.17491316479962e-06,0.00158745658239981
corrected,node_345,node_346,0.0270266742090727,3.14999937586148e-06,0.00157499968793074
corrected,node_368,node_369,0.0160735511606658,3.43642932597177e-06,0.00171821466298588
corrected,node_376,node_377,0.0184009538669463,2.96692917305456e-06,0.00148346458652728
corrected,node_385,node_386,0.0401838751546818,8.14956856269619e-06,0.00407478428134809
corrected,node_393,node_394,0.0360590677717508,7.70921352222921e-06,0.00385460676111461
corrected,node_413,node_414,0.0261828322586023,4.407043569794e-06,0.002203521784897
corrected,node_413,node_417,0.050254434385384,7.09535621051869e-06,0.00354767810525934
corrected,node_424,node_425,0.025663443968544,2.02880488154191e-05,0.0101440244077096
corrected,node_342,node_343,0.026457022583988,3.08360562539132e-06,0.00154180281269566
corrected,node_369,node_370,0.0167653854754234,3.40013644493107e-06,0.00170006822246554
corrected,node_377,node_378,0.0181139302005923,2.57395813277341e-06,0.0012869790663867
corrected,node_386,node_387,0.0374774551454504,6.11933858848636e-06,0.00305966929424318
corrected,node_386,node_389,0.0222971062192295,3.89034413544297e-06,0.00194517206772148
corrected,node_394,node_395,0.0265937701867542,5.39340102574174e-06,0.00269670051287087
corrected,node_414,node_415,0.0375565737750797,5.33672413644996e-06,0.00266836206822498
corrected,node_425,node_426,0.04399307411194,3.4729874367952e-05,0.017364937183976
corrected,node_370,node_371,0.0194088011562692,3.38639978712357e-06,0.00169319989356178
corrected,node_370,node_374,0.0256768055422269,4.19252231438356e-06,0.00209626115719178
corrected,node_378,node_379,0.0190545113750007,2.22083185205409e-06,0.00111041592602705
corrected,node_387,node_388,0.0283396116042145,3.30302419657188e-06,0.00165151209828594
corrected,node_389,node_390,0.0206157009317945,2.9294554240074e-06,0.0014647277120037
corrected,node_395,node_396,0.0288201005623827,5.28246753763523e-06,0.00264123376881761
corrected,node_395,node_400,0.0452502948986095,6.65180231054916e-06,0.00332590115527458
corrected,node_415,node_416,0.0346698911225284,4.04082775972815e-06,0.00202041387986407
corrected,node_426,node_427,0.0340799344590497,2.68663641019312e-05,0.0134331820509656
corrected,node_371,node_372,0.020707426292835,2.94248943906749e-06,0.00147124471953374
corrected,node_374,node_375,0.0197142264837845,2.29772263650059e-06,0.00114886131825029
corrected,node_390,node_391,0.0200874507953929,2.34122248925821e-06,0.00117061124462911
corrected,node_396,node_397,0.0265095910450132,4.27434792815161e-06,0.00213717396407581
corrected,node_427,node_428,0.0697445404827994,3.7754480136727e-05,0.0188772400683635
corrected,node_427,node_452,0.0497482973970994,2.90829004706471e-05,0.0145414502353236
corrected,node_427,node_494,0.0292710457019265,2.18582283632717e-05,0.0109291141816359
corrected,node_372,node_373,0.0111606360377961,1.30078885331267e-06,0.000650394426656336
corrected,node_397,node_398,0.0278143759684926,3.95237468839191e-06,0.00197618734419595
corrected,node_428,node_429,0.0601401249643481,1.95685246322951e-05,0.00978426231614755
corrected,node_452,node_453,0.0289987721775874,1.16277263262416e-05,0.00581386316312079
corrected,node_494,node_495,0.0232648402447625,1.64201625831213e-05,0.00821008129156064
corrected,node_398,node_399,0.0187895073530726,2.1899452362161e-06,0.00109497261810805
corrected,node_429,node_430,0.0171036513470083,4.60563622361876e-06,0.00230281811180938
corrected,node_429,node_438,0.0480340285784852,1.41955687567181e-05,0.00709778437835908
corrected,node_453,node_454,0.0237427831916192,9.4353083979982e-06,0.0047176541989991
corrected,node_495,node_496,0.0245701862900942,1.73084998920452e-05,0.00865424994602261
corrected,node_430,node_431,0.0704066802604634,1.50525281173368e-05,0.00752626405866842
corrected,node_438,node_439,0.0485831964654813,1.28948240681045e-05,0.00644741203405224
corrected,node_454,node_455,0.0307367859597155,1.16777404532001e-05,0.00583887022660006
corrected,node_454,node_487,0.0396453300512445,1.1780182247307e-05,0.00589009112365351
corrected,node_496,node_497,0.0286832361377921,2.01673310149441e-05,0.0100836655074721
corrected,node_431,node_432,0.0312467081709814,4.75525315749527e-06,0.00237762657874763
corrected,node_431,node_433,0.0552806007245906,1.08530661027257e-05,0.00542653305136285
corrected,node_439,node_440,0.0353856484453894,7.5784528737569e-06,0.00378922643687845
corrected,node_439,node_444,0.0282623247440456,6.78629362299856e-06,0.00339314681149928
corrected,node_455,node_456,0.0468521273428272,1.69771483478712e-05,0.00848857417393559
corrected,node_487,node_488,0.0535342579046663,8.14706456572431e-06,0.00407353228286215
corrected,node_487,node_489,0.0340170549398248,6.67846117883707e-06,0.00333923058941853
corrected,node_497,node_498,0.039523365059972,2.77357006076702e-05,0.0138678503038351
corrected,node_433,node_434,0.0246942848271197,3.48655296503309e-06,0.00174327648251655
corrected,node_433,node_435,0.0454028592503305,7.64212125461297e-06,0.00382106062730648
corrected,node_440,node_441,0.0355702065699352,5.7352615699716e-06,0.0028676307849858
corrected,node_444,node_445,0.0338052070597645,7.22735155097554e-06,0.00361367577548777
corrected,node_456,node_457,0.0469709829094191,1.28982683438129e-05,0.00644913417190643
corrected,node_456,node_463,0.0421240418124862,1.44890022662225e-05,0.00724450113311124
corrected,node_489,node_490,0.0457775053491892,8.10391390583411e-06,0.00405195695291705
corrected,node_498,node_499,0.0327839440177578,2.29618555176975e-05,0.0114809277588487
corrected,node_435,node_436,0.0434446117933722,5.49943097159835e-06,0.00274971548579917
corrected,node_435,node_437,0.0217590667076975,2.75436884865068e-06,0.00137718442432534
corrected,node_441,node_442,0.0334312884144419,4.75052822609597e-06,0.00237526411304798
corrected,node_445,node_446,0.0350778127124283,7.11402368808235e-06,0.00355701184404118
corrected,node_457,node_458,0.0520511293878529,9.92491121244369e-06,0.00496245560622185
corrected,node_463,node_464,0.0479831416269536,1.56128589592817e-05,0.00780642947964087
corrected,node_490,node_491,0.0179503299894824,2.41465462807747e-06,0.00120732731403873
corrected,node_490,node_492,0.0379046879801283,5.69853662193599e-06,0.002849268310968
corrected,node_499,node_500,0.0689962262329715,4.82311069997156e-05,0.0241155534998578
corrected,node_442,node_443,0.0324152437312629,3.77804522791039e-06,0.00188902261395519
corrected,node_446,node_447,0.0407471355652481,6.65321372721267e-06,0.00332660686360633
corrected,node_446,node_449,0.0383353326181942,6.68865434667157e-06,0.00334432717333578
corrected,node_458,node_459,0.0230553848660205,3.62563684634396e-06,0.00181281842317198
corrected,node_458,node_461,0.0391870701055288,6.16246859900685e-06,0.00308123429950343
corrected,node_464,node_465,0.0461831803128446,1.47890241182027e-05,0.00739451205910136
corrected,node_492,node_493,0.0416168388985882,4.850504932341e-06,0.0024252524661705
corrected,node_500,node_501,0.0273071189687244,1.90515097773544e-05,0.00952575488867718
corrected,node_447,node_448,0.054142334266068,6.31037018563481e-06,0.00315518509281741
corrected,node_449,node_450,0.0273628611076076,3.88821520807079e-06,0.00194410760403539
corrected,node_459,node_460,0.0269439622810441,3.14035917671411e-06,0.00157017958835706
corrected,node_461,node_462,0.0563347240594056,6.56589650112724e-06,0.00328294825056362
corrected,node_465,node_466,0.0278012061712188,6.89383679912121e-06,0.00344691839956061
corrected,node_465,node_471,0.0820263067286019,2.46010422037843e-05,0.0123005211018921
corrected,node_501,node_502,0.0641366131180079,4.46587562841097e-05,0.0223293781420549
corrected,node_450,node_451,0.0274901971830061,3.20402367301668e-06,0.00160201183650834
corrected,node_466,node_467,0.0260093484940939,4.60439072280522e-06,0.00230219536140261
corrected,node_471,node_472,0.0499008640510475,1.31832438454168e-05,0.00659162192270842
corrected,node_471,node_483,0.0365034727209479,7.38703925610676e-06,0.00369351962805338
corrected,node_471,node_485,0.0785383467941525,1.58934426681327e-05,0.00794672133406634
corrected,node_502,node_503,0.0414397522171877,2.87978624104052e-05,0.0143989312052026
corrected,node_467,node_468,0.0414656475059748,6.68582944963873e-06,0.00334291472481937
corrected,node_472,node_473,0.0282906080507415,6.84596274193099e-06,0.00342298137096549
corrected,node_483,node_484,0.0362157557123877,4.22100059400121e-06,0.00211050029700061
corrected,node_485,node_486,0.067584809841564,7.87711085617691e-06,0.00393855542808846
corrected,node_503,node_504,0.0319207008516999,2.21387647839951e-05,0.0110693823919975
corrected,node_468,node_469,0.0463127600074814,6.58096304624943e-06,0.00329048152312472
corrected,node_473,node_474,0.0273597336661334,5.30020831557228e-06,0.00265010415778614
corrected,node_473,node_477,0.0320746345880495,6.2135928308745e-06,0.00310679641543725
corrected,node_473,node_480,0.0267542387494798,5.18291005414012e-06,0.00259145502707006
corrected,node_504,node_505,0.0380963198414428,2.63692132257893e-05,0.0131846066128946
corrected,node_469,node_470,0.042686499699601,4.9751755014798e-06,0.0024875877507399
corrected,node_474,node_475,0.0312093451402005,4.43479393221491e-06,0.00221739696610746
corrected,node_477,node_478,0.0302832378104895,4.30319568342334e-06,0.00215159784171167
corrected,node_480,node_481,0.0390305695503633,5.54617638515856e-06,0.00277308819257928
corrected,node_505,node_506,0.0231038157025034,1.59597580218335e-05,0.00797987901091674
corrected,node_475,node_476,0.0160920646038572,1.87555424194429e-06,0.000937777120972145
corrected,node_478,node_479,0.0270854383621248,3.15684842595196e-06,0.00157842421297598
corrected,node_481,node_482,0.0400999588358167,4.67371028813047e-06,0.00233685514406524
corrected,node_506,node_507,0.0256105639307468,1.76557181196549e-05,0.00882785905982746
corrected,node_507,node_508,0.0199181074923284,1.37035512786858e-05,0.00685177563934291
corrected,node_508,node_509,0.0323034193464629,1.59491405819087e-05,0.00797457029095433
corrected,node_508,node_532,0.037262923182546,2.49521590740602e-05,0.0124760795370301
corrected,node_509,node_510,0.0289051220990823,9.25615223913089e-06,0.00462807611956545
corrected,node_532,node_533,0.0500370406562064,3.25910534696267e-05,0.0162955267348134
corrected,node_510,node_511,0.0454195458004655,1.43035776091958e-05,0.0071517888045979
corrected,node_533,node_534,0.0229498458666949,1.49127436650536e-05,0.00745637183252681
corrected,node_511,node_512,0.0459086134752592,1.27893291910217e-05,0.00639466459551083
corrected,node_511,node_523,0.0378024888995417,1.0184267224612e-05,0.00509213361230598
corrected,node_534,node_535,0.0218285231645379,1.41503261149099e-05,0.00707516305745497
corrected,node_512,node_513,0.0332402010699815,6.87576527024647e-06,0.00343788263512324
corrected,node_512,node_517,0.0373491936982902,8.26197564970402e-06,0.00413098782485201
corrected,node_523,node_524,0.0377751649803704,8.45715240948804e-06,0.00422857620474402
corrected,node_535,node_536,0.0245950692990826,1.59055133825972e-05,0.00795275669129859
corrected,node_513,node_514,0.032173245592189,5.18754308225194e-06,0.00259377154112597
corrected,node_517,node_518,0.035275411775195,6.72618123696091e-06,0.00336309061848046
corrected,node_524,node_525,0.0396922794801507,8.48597250581727e-06,0.00424298625290864
corrected,node_536,node_537,0.0224532835880653,1.44853899134202e-05,0.00724269495671009
corrected,node_514,node_515,0.0245416060200633,3.48731974271366e-06,0.00174365987135683
corrected,node_518,node_519,0.0319833091941911,5.66195082401946e-06,0.00283097541200973
corrected,node_525,node_526,0.0391151783476362,7.93282943865136e-06,0.00396641471932568
corrected,node_537,node_538,0.0698055134424559,3.17555649093252e-05,0.0158777824546626
corrected,node_537,node_555,0.0170786464046236,1.07530953839458e-05,0.00537654769197289
corrected,node_515,node_516,0.0324827900056125,3.78591784739724e-06,0.00189295892369862
corrected,node_519,node_520,0.0375967210366259,5.05746114443682e-06,0.00252873057221841
corrected,node_519,node_521,0.0392054600638581,5.89409283809091e-06,0.00294704641904545
corrected,node_526,node_527,0.0351783284146031,6.13782803458193e-06,0.00306891401729096
corrected,node_526,node_530,0.0351465000957539,5.73873902193958e-06,0.00286936951096979
corrected,node_538,node_539,0.0352057188113943,1.00594812514736e-05,0.00502974062573682
corrected,node_555,node_556,0.041514919445274,1.63531862134928e-05,0.00817659310674641
corrected,node_555,node_563,0.0315256229520844,1.9169660877385e-05,0.00958483043869248
corrected,node_521,node_522,0.0205786243869544,2.39846950732967e-06,0.00119923475366483
corrected,node_527,node_528,0.0264032027426486,3.7518494152353e-06,0.00187592470761765
corrected,node_530,node_531,0.0330708878710029,3.85446153481488e-06,0.00192723076740744
corrected,node_539,node_540,0.023119817544813,6.4560636208035e-06,0.00322803181040175
corrected,node_556,node_557,0.0381304386432165,7.73311739727443e-06,0.00386655869863721
corrected,node_563,node_564,0.017847618031046,1.07133398410356e-05,0.00535666992051781
corrected,node_528,node_529,0.038202136262659,4.45251622352981e-06,0.0022262581117649
corrected,node_540,node_541,0.0609242584968793,1.28769118403119e-05,0.00643845592015595
corrected,node_540,node_544,0.0564024351379754,1.47180317101053e-05,0.00735901585505265
corrected,node_557,node_558,0.0492482216669713,9.39046343785007e-06,0.00469523171892503
corrected,node_564,node_565,0.0256133445106177,1.53293820474891e-05,0.00766469102374455
corrected,node_541,node_542,0.0270346772988849,3.84158085682001e-06,0.00192079042841
corrected,node_544,node_545,0.0406822836080166,6.87312644676241e-06,0.00343656322338121
corrected,node_544,node_546,0.046962904918007,1.11505742106192e-05,0.00557528710530958
corrected,node_558,node_559,0.0227135540290134,4.02094183469734e-06,0.00201047091734867
corrected,node_565,node_566,0.0224483794837495,1.33951207534202e-05,0.00669756037671009
corrected,node_542,node_543,0.0325846582032853,3.7977907384754e-06,0.0018988953692377
corrected,node_546,node_547,0.0184959611773339,4.14089952268827e-06,0.00207044976134413
corrected,node_559,node_560,0.0426356289943607,6.87447468156126e-06,0.00343723734078063
corrected,node_566,node_567,0.0234697898024415,1.39625097365415e-05,0.00698125486827077
corrected,node_547,node_548,0.031383979065861,5.80404004283627e-06,0.00290202002141814
corrected,node_547,node_551,0.0319499371783496,6.19573711788852e-06,0.00309786855894426
corrected,node_560,node_561,0.04370298505503,6.21011854209257e-06,0.00310505927104629
corrected,node_567,node_568,0.0143065647657492,8.4853839955027e-06,0.00424269199775135
corrected,node_548,node_549,0.0221890894500823,3.15303120948364e-06,0.00157651560474182
corrected,node_551,node_552,0.0426380598044216,5.73561536190784e-06,0.00286780768095392
corrected,node_551,node_553,0.022396038742003,3.3669884586442e-06,0.0016834942293221
corrected,node_561,node_562,0.0452146492466248,5.26983511936708e-06,0.00263491755968354
corrected,node_568,node_569,0.0647908353972792,2.25865298463128e-05,0.0112932649231564
corrected,node_568,node_572,0.038809653448143,2.2841037669806e-05,0.011420518834903
corrected,node_549,node_550,0.0281405497852503,3.27982324329718e-06,0.00163991162164859
corrected,node_553,node_554,0.0308005329348725,3.58984826510691e-06,0.00179492413255345
corrected,node_569,node_570,0.0628302820902148,8.92807434828624e-06,0.00446403717414312
corrected,node_572,node_573,0.0420653112819108,1.45353369214533e-05,0.00726766846072667
corrected,node_572,node_576,0.0389691863514515,2.2646226285401e-05,0.0113231131427005
corrected,node_570,node_571,0.0247329588761344,2.88266341690231e-06,0.00144133170845116
corrected,node_573,node_574,0.0425837142840682,6.05107210259606e-06,0.00302553605129803
corrected,node_576,node_577,0.0488723067817932,1.95600725572623e-05,0.00978003627863116
corrected,node_576,node_588,0.059799173095281,3.38213032315811e-05,0.0169106516157905
corrected,node_574,node_575,0.0258968018037641,3.01831105402088e-06,0.00150915552701044
corrected,node_577,node_578,0.0368907847426629,8.92709472401204e-06,0.00446354736200602
corrected,node_588,node_589,0.0598066704604154,2.23523170724947e-05,0.0111761585362474
corrected,node_588,node_597,0.0215965322168926,1.1757130256966e-05,0.00587856512848302
corrected,node_578,node_579,0.0374578774784609,8.73659914184553e-06,0.00436829957092277
corrected,node_589,node_590,0.0395349659172415,7.3114541911431e-06,0.00365572709557155
corrected,node_589,node_593,0.0228709170157851,4.43513202182039e-06,0.00221756601091019
corrected,node_597,node_598,0.036109387098899,1.92793524009443e-05,0.00963967620047214
corrected,node_579,node_580,0.0393284780797195,6.33988192168982e-06,0.00316994096084491
corrected,node_579,node_581,0.0308394196397142,6.74086766589987e-06,0.00337043383294994
corrected,node_590,node_591,0.0517028618072896,7.34688718366492e-06,0.00367344359183246
corrected,node_593,node_594,0.0312216240087097,5.03410571926801e-06,0.00251705285963401
corrected,node_598,node_599,0.0314062684723029,1.66999992895362e-05,0.00834999964476811
corrected,node_581,node_582,0.0634653315394828,9.65841638559812e-06,0.00482920819279906
corrected,node_581,node_583,0.0299487700805205,5.87974763513444e-06,0.00293987381756722
corrected,node_591,node_592,0.0300783422122526,3.5056758542543e-06,0.00175283792712715
corrected,node_594,node_595,0.0437854134784208,6.2218314784023e-06,0.00311091573920115
corrected,node_599,node_600,0.071499333939625,2.71306585154608e-05,0.0135653292577304
corrected,node_599,node_611,0.0343144637907418,1.2023163337056e-05,0.00601158166852797
corrected,node_599,node_617,0.0436710553433366,2.22449802069277e-05,0.0111224901034638
corrected,node_583,node_584,0.0434387358892577,6.13305687823175e-06,0.00306652843911587
corrected,node_583,node_585,0.0215015867597601,3.61910540212226e-06,0.00180955270106113
corrected,node_595,node_596,0.0422536759075204,4.92472923996922e-06,0.00246236461998461
corrected,node_600,node_601,0.0558659517093745,1.35188407141666e-05,0.00675942035708331
corrected,node_611,node_612,0.0330339556143182,6.29878890859236e-06,0.00314939445429618
corrected,node_617,node_618,0.0327696411989339,1.59628832813122e-05,0.00798144164065612
corrected,node_585,node_586,0.0199993475053178,2.84187266879228e-06,0.00142093633439614
corrected,node_601,node_602,0.0465168442863013,8.47154485765362e-06,0.00423577242882681
corrected,node_601,node_604,0.0284025457375693,6.33405087186542e-06,0.00316702543593271
corrected,node_612,node_613,0.0408117025165833,7.22482627705624e-06,0.00361241313852812
corrected,node_618,node_619,0.129737445519983,4.66177908173339e-05,0.0233088954086669
corrected,node_618,node_630,0.068358621991842,2.57016886477564e-05,0.0128508443238782
corrected,node_618,node_645,0.0370341767143058,1.64971239563749e-05,0.00824856197818744
corrected,node_586,node_587,0.0314649717518975,3.66728960482692e-06,0.00183364480241346
corrected,node_602,node_603,0.0269279509309055,3.13849302986403e-06,0.00156924651493202
corrected,node_604,node_605,0.0264527899764825,5.3648092613793e-06,0.00268240463068965
corrected,node_613,node_614,0.0450446002338743,6.05933999477188e-06,0.00302966999738594
corrected,node_613,node_615,0.0235632311081503,3.54246249095444e-06,0.00177123124547722
corrected,node_619,node_620,0.0519790291036146,1.25782555103394e-05,0.00628912775516972
corrected,node_630,node_631,0.0600635258876791,1.45037244812702e-05,0.00725186224063512
corrected,node_630,node_638,0.0669499290477831,1.61666054497947e-05,0.00808330272489734
corrected,node_645,node_646,0.0463282705350911,1.87395575492402e-05,0.00936977877462007
corrected,node_605,node_606,0.0230668523954907,4.3982996078701e-06,0.00219914980393505
corrected,node_615,node_616,0.0382795935798811,4.46154398991416e-06,0.00223077199495708
corrected,node_620,node_621,0.0383873351400965,8.95338395603306e-06,0.00447669197801653
corrected,node_631,node_632,0.0680052075446829,1.37919277165883e-05,0.00689596385829413
corrected,node_638,node_639,0.0532296516187727,1.0795342504071e-05,0.00539767125203552
corrected,node_646,node_647,0.0339203743795326,1.36011562059754e-05,0.00680057810298772
corrected,node_606,node_607,0.0206573902839416,3.65694266437875e-06,0.00182847133218938
corrected,node_621,node_622,0.0214869312926549,4.81052175016598e-06,0.00240526087508299
corrected,node_632,node_633,0.0464266557785248,8.85245799488986e-06,0.00442622899744493
corrected,node_639,node_640,0.026277670595256,4.81646278727057e-06,0.00240823139363528
corrected,node_639,node_644,0.0755238906036685,1.11020268739637e-05,0.00555101343698184
corrected,node_647,node_648,0.0335810911145205,1.33450214513444e-05,0.00667251072567221
corrected,node_607,node_608,0.0173158042465335,2.79196204421917e-06,0.00139598102210959
corrected,node_622,node_623,0.0235745816410364,4.57158678268198e-06,0.00228579339134099
corrected,node_622,node_627,0.0374534579373397,6.92650760296573e-06,0.00346325380148287
corrected,node_633,node_634,0.037288527087377,5.26471714359726e-06,0.00263235857179863
corrected,node_633,node_635,0.0464266557785248,6.55491728124148e-06,0.00327745864062074
corrected,node_633,node_636,0.0425363801046313,6.00565447486476e-06,0.00300282723743238
corrected,node_633,node_637,0.0619743614347965,8.75007699673174e-06,0.00437503849836587
corrected,node_640,node_641,0.031068621462115,5.0094359264776e-06,0.0025047179632388
corrected,node_648,node_649,0.0640662185724106,2.52269963974506e-05,0.0126134981987253
corrected,node_608,node_609,0.0264409932606239,3.75721938243774e-06,0.00187860969121887
corrected,node_623,node_624,0.017354940261282,2.79827224882671e-06,0.00139913612441336
corrected,node_627,node_628,0.040052040664614,5.69132566269265e-06,0.00284566283134632
corrected,node_641,node_642,0.0325341791389168,4.11833516301286e-06,0.00205916758150643
corrected,node_641,node_643,0.0281384821137876,3.56190638246046e-06,0.00178095319123023
corrected,node_649,node_650,0.0572353159368807,2.23259643281999e-05,0.0111629821640999
corrected,node_609,node_610,0.0355344509267174,4.1415935003636e-06,0.0020707967501818
corrected,node_624,node_625,0.0219251527600993,3.11552626261702e-06,0.00155776313130851
corrected,node_628,node_629,0.0423712705437334,4.93843507102376e-06,0.00246921753551188
corrected,node_650,node_651,0.0243332143121982,9.40042808341254e-06,0.00470021404170627
corrected,node_625,node_626,0.0143067867545665,1.66747743354746e-06,0.000833738716773729
corrected,node_651,node_652,0.0231730648079059,8.86380372324157e-06,0.00443190186162079
corrected,node_652,node_653,0.0464053502199002,1.75700662849142e-05,0.00878503314245709
corrected,node_653,node_654,0.0596895115691346,1.84528978827132e-05,0.00922644894135662
corrected,node_653,node_665,0.0497904754123037,1.68346052547582e-05,0.0084173026273791
corrected,node_653,node_684,0.0370553800703786,9.87413425101388e-06,0.00493706712550694
corrected,node_654,node_655,0.0352101635589439,8.52040604533802e-06,0.00426020302266901
corrected,node_665,node_666,0.0359558799445032,1.07149791882695e-05,0.00535748959413474
corrected,node_684,node_685,0.0374244822782902,6.03424089103208e-06,0.00301712044551604
corrected,node_655,node_656,0.033393983436762,6.08163844733513e-06,0.00304081922366757
corrected,node_655,node_658,0.0453145641017217,1.01055995793029e-05,0.00505279978965144
corrected,node_666,node_667,0.0471569919346563,1.18159023143916e-05,0.00590795115719581
corrected,node_666,node_674,0.0664129879142336,1.76587161238284e-05,0.00882935806191418
corrected,node_685,node_686,0.0482604208979122,6.85772228807566e-06,0.00342886114403783
corrected,node_656,node_657,0.029068506800478,3.38797802387364e-06,0.00169398901193682
corrected,node_658,node_659,0.0292888558464694,5.93998308836368e-06,0.00296999154418184
corrected,node_667,node_668,0.0660998762214557,1.34055133104733e-05,0.00670275665523666
corrected,node_674,node_675,0.0220749854296719,5.14872469407865e-06,0.00257436234703933
corrected,node_686,node_687,0.0258507877670651,3.01294804909614e-06,0.00150647402454807
corrected,node_659,node_660,0.0634992965585699,9.33440916822668e-06,0.00466720458411334
corrected,node_659,node_661,0.0486791058284453,8.92244618450465e-06,0.00446122309225232
corrected,node_668,node_669,0.055415432818194,9.04826101788327e-06,0.00452413050894164
corrected,node_668,node_671,0.0399786167707972,6.97537051526712e-06,0.00348768525763356
corrected,node_675,node_676,0.0462465815300619,7.45510328642967e-06,0.00372755164321483
corrected,node_675,node_677,0.0220749854296719,4.82514123957312e-06,0.00241257061978656
corrected,node_661,node_662,0.0742111568142016,9.98278657614591e-06,0.00499139328807296
corrected,node_661,node_663,0.0365184692820767,5.49013448389437e-06,0.00274506724194718
corrected,node_669,node_670,0.0461681516353841,5.38096725150585e-06,0.00269048362575292
corrected,node_671,node_672,0.0535813652820007,7.6138192764041e-06,0.00380690963820205
corrected,node_677,node_678,0.0384487975921118,6.91943283538975e-06,0.00345971641769488
corrected,node_677,node_681,0.0401163115450404,7.21952676607048e-06,0.00360976338303524
corrected,node_663,node_664,0.0268431846452799,3.1286133922605e-06,0.00156430669613025
corrected,node_672,node_673,0.0280892502830209,3.27384420944512e-06,0.00163692210472256
corrected,node_678,node_679,0.0353229035214356,5.01932345909098e-06,0.00250966172954549
