reconstruction,from,to,length,volume,biomass
corrected,node_124,node_125,0.0246304041503414,2.87895704673951e-06,0.00143947852336976
corrected,node_132,node_133,0.0328680111308052,4.39419864769541e-05,0.021970993238477
corrected,node_13,node_14,0.0257484999544875,1.03125239555803e-05,0.00515626197779015
corrected,node_13,node_29,0.0367928753582265,1.88221660326917e-05,0.00941108301634584
corrected,node_107,node_108,0.0206745240829822,2.94051136832443e-06,0.00147025568416221
corrected,node_107,node_109,0.0298964852555842,5.08496549030418e-06,0.00254248274515209
corrected,node_120,node_121,0.0164572045916462,2.67888568940569e-06,0.00133944284470284
corrected,node_133,node_134,0.0332015960450445,4.4370543192609e-05,0.0221852715963045
corrected,node_14,node_15,0.0132767636623954,3.6921909828995e-06,0.00184609549144975
corrected,node_29,node_30,0.0371617854556702,1.8190792253118e-05,0.00909539612655902
corrected,node_109,node_110,0.0193102037650719,2.7629685972514e-06,0.0013814842986257
corrected,node_121,node_122,0.0178424927583467,2.55296359312208e-06,0.00127648179656104
corrected,node_134,node_135,0.0334799817014342,4.47249991336395e-05,0.0223624995668197
corrected,node_15,node_16,0.0433556988691868,1.02392732593405e-05,0.00511963662967027
corrected,node_15,node_22,0.0327796276717643,7.94642383303188e-06,0.00397321191651594
corrected,node_30,node_31,0.077587135425339,2.73535274273284e-05,0.0136767637136642
corrected,node_30,node_40,0.0322598421343363,1.52656949037228e-05,0.00763284745186142
corrected,node_110,node_111,0.021831020906973,2.55174747007863e-06,0.00127587373503931
corrected,node_122,node_123,0.011136389198962,1.30169143648181e-06,0.000650845718240905
corrected,node_135,node_136,0.0332618101262827,4.4416074674868e-05,0.022208037337434
corrected,node_16,node_17,0.0316088311662708,6.10580845313876e-06,0.00305290422656938
corrected,node_22,node_23,0.0280681883505025,5.77418396329575e-06,0.00288709198164787
corrected,node_31,node_32,0.0276569537291003,4.98216183531719e-06,0.00249108091765859
corrected,node_31,node_34,0.0187909633945698,4.05880141064837e-06,0.00202940070532418
corrected,node_40,node_41,0.0327381332597623,1.49580764959276e-05,0.00747903824796378
corrected,node_136,node_137,0.0328773772746299,4.38854388919228e-05,0.0219427194459614
corrected,node_17,node_18,0.0320915337280993,5.74650096278366e-06,0.00287325048139183
corrected,node_23,node_24,0.0214790769149536,3.18380042500741e-06,0.0015919002125037
corrected,node_23,node_25,0.0225528638666239,4.18445280890795e-06,0.00209222640445397
corrected,node_32,node_33,0.0214887110827026,2.5117361379569e-06,0.00125586806897845
corrected,node_34,node_35,0.0314906336249976,6.08297649384073e-06,0.00304148824692037
corrected,node_41,node_42,0.0359975248841756,1.63335012202899e-05,0.00816675061014493
corrected,node_137,node_138,0.0327068919057186,4.36406652982093e-05,0.0218203326491047
corrected,node_18,node_19,0.0210780638882441,3.43106409087592e-06,0.00171553204543796
corrected,node_25,node_26,0.0199792873120761,3.25220644653184e-06,0.00162610322326592
corrected,node_35,node_36,0.0315973279106043,5.65800552875079e-06,0.0028290027643754
corrected,node_42,node_43,0.0345051243062989,1.55459817941905e-05,0.00777299089709525
corrected,node_138,node_139,0.0328722326144501,4.3843974325924e-05,0.021921987162962
corrected,node_19,node_20,0.0120223871092665,1.52910399313982e-06,0.000764551996569912
corrected,node_19,node_21,0.0295268081816201,3.75545720536556e-06,0.00187772860268278
corrected,node_26,node_27,0.0132072237665942,1.67980105916109e-06,0.000839900529580544
corrected,node_26,node_28,0.0144814962515473,1.84187329384966e-06,0.000920936646924828
corrected,node_36,node_37,0.0370363959776803,5.0129794396135e-06,0.00250648971980675
corrected,node_36,node_38,0.0304358353079151,4.61314129032427e-06,0.00230657064516214
corrected,node_43,node_44,0.0330345240638388,1.47764950291466e-05,0.00738824751457329
corrected,node_139,node_140,0.0331606114474058,4.42111374847624e-05,0.0221055687423812
corrected,node_38,node_39,0.0309468946422485,3.61726831038506e-06,0.00180863415519253
corrected,node_44,node_45,0.0328786476752992,1.45990546792833e-05,0.00729952733964164
corrected,node_140,node_141,0.0332444042848289,4.43053303030894e-05,0.0221526651515447
corrected,node_45,node_46,0.0338020389120516,1.48969455952013e-05,0.00744847279760064
corrected,node_141,node_142,0.0400091331275269,2.69087838484232e-05,0.0134543919242116
corrected,node_141,node_147,0.0330767136693281,4.40206725395514e-05,0.0220103362697757
corrected,node_46,node_47,0.0345227526203502,1.50986049808789e-05,0.00754930249043947
corrected,node_142,node_143,0.0343458537692735,6.1501729217741e-06,0.00307508646088705
corrected,node_147,node_148,0.0329497803528576,4.37907819800576e-05,0.0218953909900288
corrected,node_47,node_48,0.0331648985641676,1.43918925764009e-05,0.00719594628820045
corrected,node_143,node_144,0.0285132664504949,4.64135819829418e-06,0.00232067909914709
corrected,node_148,node_149,0.0330370812648246,4.38892997055381e-05,0.0219446498527691
corrected,node_48,node_49,0.0333180602291376,1.43434816303735e-05,0.00717174081518675
corrected,node_144,node_145,0.0259950824111064,3.71946341212427e-06,0.00185973170606214
corrected,node_149,node_150,0.0330955346139489,4.39494049385952e-05,0.0219747024692976
corrected,node_49,node_50,0.0219056509596548,6.55879952449098e-06,0.00327939976224549
corrected,node_49,node_55,0.0349552730214262,1.46034988801363e-05,0.00730174944006814
corrected,node_145,node_146,0.0345934728858295,4.04350338418912e-06,0.00202175169209456
corrected,node_150,node_151,0.0329438933641691,4.37305516185415e-05,0.0218652758092707
corrected,node_50,node_51,0.0186706585856275,3.34327921024758e-06,0.00167163960512379
corrected,node_55,node_56,0.0174178394035671,5.04556566646891e-06,0.00252278283323445
corrected,node_55,node_61,0.0339192647543901,1.33911909618749e-05,0.00669559548093745
corrected,node_151,node_152,0.0327196430306263,4.34155030490885e-05,0.0217077515245442
corrected,node_51,node_52,0.0188560735179549,3.06937093868734e-06,0.00153468546934367
corrected,node_56,node_57,0.0362600838795864,6.49294635432809e-06,0.00324647317716405
corrected,node_61,node_62,0.0300803551378357,1.14516056271466e-05,0.00572580281357332
corrected,node_152,node_153,0.0325552971153012,4.31801360912757e-05,0.0215900680456378
corrected,node_52,node_53,0.0194016106972663,2.77604740710223e-06,0.00138802370355111
corrected,node_57,node_58,0.0304677808794264,4.95951191050236e-06,0.00247975595525118
corrected,node_62,node_63,0.0310976579239917,1.17051340283492e-05,0.00585256701417459
corrected,node_153,node_154,0.0303490178209048,4.02376733781219e-05,0.0201188366890609
corrected,node_53,node_54,0.0171811959253453,2.00824658737885e-06,0.00100412329368943
corrected,node_58,node_59,0.0203998165777412,2.91887404605943e-06,0.00145943702302972
corrected,node_63,node_64,0.0245570323530855,7.38244929619499e-06,0.0036912246480975
corrected,node_63,node_73,0.0324134326729278,1.13260057092011e-05,0.00566300285460053
corrected,node_154,node_155,0.0323282344287641,4.28445807572293e-05,0.0214222903786147
corrected,node_59,node_60,0.0499705600320923,5.84087435414324e-06,0.00292043717707162
corrected,node_64,node_65,0.0190004924791406,4.32380883176628e-06,0.00216190441588314
corrected,node_73,node_74,0.0318082857757358,1.02541915923555e-05,0.00512709579617775
corrected,node_155,node_156,0.0358128296559528,2.6808473695614e-05,0.013404236847807
corrected,node_155,node_173,0.0394055130278519,5.20235286051188e-05,0.0260117643025594
corrected,node_65,node_66,0.0352428910251477,7.20075517973601e-06,0.00360037758986801
corrected,node_65,node_71,0.0133174629973333,2.33741909173665e-06,0.00116870954586832
corrected,node_74,node_75,0.0303726840888442,9.61804812296319e-06,0.0048090240614816
corrected,node_156,node_157,0.0324971742314845,9.48615917638954e-06,0.00474307958819477
corrected,node_173,node_174,0.0476245977933363,6.26321599944507e-05,0.0313160799972253
corrected,node_66,node_67,0.0280547078518965,5.02364290368512e-06,0.00251182145184256
corrected,node_71,node_72,0.00826502505111963,9.66068277530463e-07,0.000483034138765231
corrected,node_75,node_76,0.0305111306471765,9.48235696776494e-06,0.00474117848388247
corrected,node_157,node_158,0.0397549626440135,1.133574459195e-05,0.00566787229597498
corrected,node_174,node_175,0.0526307550527546,6.91874851978864e-05,0.0345937425989432
corrected,node_67,node_68,0.0155295398640544,2.5278814438503e-06,0.00126394072192515
corrected,node_76,node_77,0.0178418064985377,4.04213941742761e-06,0.0020210697087138
corrected,node_76,node_80,0.0303547342009168,8.94411046071047e-06,0.00447205523035523
corrected,node_158,node_159,0.0224001527817456,5.63471476293534e-06,0.00281735738146767
corrected,node_158,node_167,0.0466549726374156,1.11777167930355e-05,0.00558885839651773
corrected,node_175,node_176,0.0532192891912765,6.99324422879136e-05,0.0349662211439568
corrected,node_68,node_69,0.0364181367599975,5.21082892042207e-06,0.00260541446021103
corrected,node_77,node_78,0.0152611765114418,2.18362022333984e-06,0.00109181011166992
corrected,node_80,node_81,0.0279587723006337,7.7751724446013e-06,0.00388758622230065
corrected,node_159,node_160,0.0183723110533139,3.98866819639964e-06,0.00199433409819982
corrected,node_167,node_168,0.0533562179934121,7.90888501385956e-06,0.00395444250692978
corrected,node_167,node_169,0.0604537772450741,1.12165789452847e-05,0.00560828947264236
corrected,node_176,node_177,0.052250977226622,3.83839066957778e-05,0.0191919533478889
corrected,node_176,node_192,0.0463459698068607,6.06866533825132e-05,0.0303433266912566
corrected,node_69,node_70,0.0233342483255924,2.72745417563125e-06,0.00136372708781563
corrected,node_78,node_79,0.00840767283749698,9.82741850862274e-07,0.000491370925431137
corrected,node_81,node_82,0.0251966678018781,5.32702103715668e-06,0.00266351051857834
corrected,node_81,node_85,0.0287620821281904,7.42262912713543e-06,0.00371131456356771
corrected,node_160,node_161,0.0257927966079166,4.93445546287796e-06,0.00246722773143898
corrected,node_160,node_165,0.0203446301903169,3.4683339372523e-06,0.00173416696862615
corrected,node_169,node_170,0.0320917032430791,4.34370149397592e-06,0.00217185074698796
corrected,node_169,node_171,0.0294791999085863,4.4681446370114e-06,0.0022340723185057
corrected,node_177,node_178,0.0473306560850163,1.31623809879799e-05,0.00658119049398993
corrected,node_192,node_193,0.0253364163011653,3.30592594800544e-05,0.0165296297400272
corrected,node_82,node_83,0.0245126773915745,3.50735593945311e-06,0.00175367796972655
corrected,node_85,node_86,0.0248671937542953,4.88352848084614e-06,0.00244176424042307
corrected,node_85,node_89,0.0319697796059387,7.05107609775221e-06,0.00352553804887611
corrected,node_161,node_162,0.0243755274761904,3.96782159230297e-06,0.00198391079615149
corrected,node_165,node_166,0.0157767145433418,1.8440819416405e-06,0.000922040970820249
corrected,node_171,node_172,0.0272137697744107,3.1809171210575e-06,0.00159045856052875
corrected,node_178,node_179,0.0416147298981341,1.12666282147462e-05,0.00563331410737308
corrected,node_193,node_194,0.0597276882559609,4.62448677718379e-05,0.023122433885919
corrected,node_193,node_220,0.0547027976157138,7.09541519582532e-05,0.0354770759791266
corrected,node_83,node_84,0.0270572468150094,3.16262172995493e-06,0.00158131086497746
corrected,node_86,node_87,0.0211453968282386,3.02555416419371e-06,0.00151277708209686
corrected,node_89,node_90,0.0345072530490245,5.69120968532082e-06,0.00284560484266041
corrected,node_89,node_92,0.0360687376604743,6.36435291592267e-06,0.00318217645796134
corrected,node_162,node_163,0.0178806754029115,2.55842689372604e-06,0.00127921344686302
corrected,node_179,node_180,0.0353597773042369,8.22415813434859e-06,0.00411207906717429
corrected,node_179,node_186,0.0366508384048275,8.52443973852856e-06,0.00426221986926428
corrected,node_194,node_195,0.0496228485277361,1.7054190369094e-05,0.00852709518454701
corrected,node_220,node_221,0.0684406239792495,4.76859184596591e-05,0.0238429592298295
corrected,node_220,node_231,0.0417104527086312,5.36633178511228e-05,0.0268316589255614
corrected,node_87,node_88,0.0142225195281814,1.66241782181559e-06,0.000831208910907794
corrected,node_90,node_91,0.0337448788662928,3.94431436084001e-06,0.00197215718042001
corrected,node_92,node_93,0.016821337251336,2.13947311188675e-06,0.00106973655594337
corrected,node_92,node_94,0.0401028232490347,5.10059995647744e-06,0.00255029997823872
corrected,node_163,node_164,0.0276324814112808,3.22985877910586e-06,0.00161492938955293
corrected,node_180,node_181,0.0282227770766427,5.45173182580374e-06,0.00272586591290187
corrected,node_186,node_187,0.0331410317793776,6.40178027842392e-06,0.00320089013921196
corrected,node_195,node_196,0.0371979488836221,1.25937010909982e-05,0.00629685054549909
corrected,node_221,node_222,0.0625449710204239,1.48403579783286e-05,0.0074201789891643
corrected,node_231,node_232,0.0442553158415228,5.67889722124584e-05,0.0283944861062292
corrected,node_181,node_182,0.0248655672927759,4.45257642089522e-06,0.00222628821044761
corrected,node_187,node_188,0.0332558652688594,5.95499309583865e-06,0.00297749654791932
corrected,node_196,node_197,0.0351798911321483,1.17257907843689e-05,0.00586289539218445
corrected,node_222,node_223,0.0468923392320291,7.63969799689551e-06,0.00381984899844776
corrected,node_222,node_224,0.0394981478201494,8.77120319069306e-06,0.00438560159534653
corrected,node_232,node_233,0.0423263596417445,5.42899309148889e-05,0.0271449654574444
corrected,node_182,node_183,0.0219426876863316,3.57180660316091e-06,0.00178590330158046
corrected,node_188,node_189,0.0217847852553843,3.54610341886666e-06,0.00177305170943333
corrected,node_197,node_198,0.0325142233007708,1.06620060378165e-05,0.00533100301890827
corrected,node_224,node_225,0.0188462073872772,3.21288418901313e-06,0.00160644209450656
corrected,node_224,node_227,0.0608382629272581,1.16390519189095e-05,0.00581952595945475
corrected,node_233,node_234,0.0624836829468062,4.33510455340369e-05,0.0216755227670184
corrected,node_233,node_244,0.0368928107845512,4.71956237380497e-05,0.0235978118690248
corrected,node_183,node_184,0.0195480250417309,2.79699686164267e-06,0.00139849843082133
corrected,node_189,node_190,0.0203352736543927,2.90963902852382e-06,0.00145481951426191
corrected,node_198,node_199,0.0293583186100365,9.46438377658114e-06,0.00473219188829057
corrected,node_225,node_226,0.0242090717986778,2.82970906301025e-06,0.00141485453150512
corrected,node_227,node_228,0.0494020324198095,6.68670280296359e-06,0.0033433514014818
corrected,node_227,node_229,0.0492973576965316,7.47197091826205e-06,0.00373598545913103
corrected,node_234,node_235,0.0566654168561205,1.34452867659246e-05,0.00672264338296231
corrected,node_244,node_245,0.0328196912792389,2.88052573315863e-05,0.0144026286657932
corrected,node_244,node_327,0.0280903233080759,3.51632955248775e-05,0.0175816477624387
corrected,node_184,node_185,0.0119376804316979,1.39535141164482e-06,0.000697675705822408
corrected,node_190,node_191,0.0287108225560035,3.35590209607456e-06,0.00167795104803728
corrected,node_199,node_200,0.0349495185851973,8.74171784943708e-06,0.00437085892471854
corrected,node_199,node_205,0.0336326236260511,1.01043868938535e-05,0.00505219344692674
corrected,node_229,node_230,0.0454637674026192,5.3140919952498e-06,0.0026570459976249
corrected,node_235,node_236,0.0489172484680021,1.11317551997062e-05,0.00556587759985312
corrected,node_245,node_246,0.0399073511696483,2.12026783040495e-05,0.0106013391520248
corrected,node_327,node_328,0.0153607224050149,1.88519475703994e-05,0.00942597378519968
corrected,node_200,node_201,0.033468518806608,5.99307210352226e-06,0.00299653605176113
corrected,node_205,node_206,0.0348016543654803,9.67813826513718e-06,0.00483906913256859
corrected,node_236,node_237,0.0643263339660693,1.12902585983401e-05,0.00564512929917004
corrected,node_236,node_239,0.0355938097724372,7.27245417813567e-06,0.00363622708906784
corrected,node_246,node_247,0.041914730870845,2.21663650461241e-05,0.0110831825230621
corrected,node_328,node_329,0.0617389987990338,4.59853229771137e-05,0.0229926614885569
corrected,node_328,node_356,0.0542871100488622,6.61432823337395e-05,0.0330716411668697
corrected,node_201,node_202,0.0300790561092553,4.89623571932846e-06,0.00244811785966423
corrected,node_206,node_207,0.033030535650509,8.94257311819991e-06,0.00447128655909996
corrected,node_237,node_238,0.0531615751367188,6.21386033381459e-06,0.0031069301669073
corrected,node_239,node_240,0.0230783748432162,4.13255110770546e-06,0.00206627555385273
corrected,node_247,node_248,0.0377059759666133,1.98473640537151e-05,0.00992368202685756
corrected,node_329,node_330,0.0485272662048844,1.69199660237076e-05,0.0084599830118538
corrected,node_356,node_357,0.0416707522689947,5.04018224341255e-05,0.0252009112170628
corrected,node_202,node_203,0.0257743989795198,3.68788728797635e-06,0.00184394364398817
corrected,node_207,node_208,0.0443777272437222,7.90122479398982e-06,0.00395061239699491
corrected,node_207,node_209,0.0318932700115484,8.2552212805283e-06,0.00412761064026415
corrected,node_240,node_241,0.0403199819147567,6.56324237491497e-06,0.00328162118745748
corrected,node_248,node_249,0.0343134419692962,1.79761225599362e-05,0.00898806127996809
corrected,node_330,node_331,0.0398245632637584,1.36867532480838e-05,0.00684337662404191
corrected,node_357,node_358,0.0356196997728854,4.30608341239591e-05,0.0215304170619795
corrected,node_203,node_204,0.0248450013649668,2.90404052322189e-06,0.00145202026161095
corrected,node_209,node_210,0.0322800991544972,7.95264670306893e-06,0.00397632335153446
corrected,node_241,node_242,0.0364082481202289,5.20941402074092e-06,0.00260470701037046
corrected,node_249,node_250,0.0313686565137745,1.63546147150995e-05,0.00817730735754973
corrected,node_331,node_332,0.0346100460532252,1.17175432469049e-05,0.00585877162345244
corrected,node_358,node_359,0.0328748500658868,3.97221679769089e-05,0.0198610839884544
corrected,node_210,node_211,0.0301337001503903,5.91778808544853e-06,0.00295889404272426
corrected,node_210,node_214,0.0328594066227993,7.24728726566827e-06,0.00362364363283414
corrected,node_242,node_243,0.0457025136931814,5.3419981681003e-06,0.00267099908405015
corrected,node_250,node_251,0.0280210618825033,1.45383305713776e-05,0.00726916528568879
corrected,node_332,node_333,0.0318361431558023,1.06112879265002e-05,0.00530564396325008
corrected,node_359,node_360,0.0295572795365002,3.56952390740034e-05,0.0178476195370017
corrected,node_211,node_212,0.0201113447584577,2.87759853247247e-06,0.00143879926623623
corrected,node_214,node_215,0.0301752230304963,5.82888152003403e-06,0.00291444076001702
corrected,node_251,node_252,0.0315566300943356,1.62921461325152e-05,0.0081460730662576
corrected,node_333,node_334,0.0320461630550107,1.05085205579331e-05,0.00525426027896655
corrected,node_360,node_361,0.0291639091039626,3.52020486368734e-05,0.0176010243184367
corrected,node_212,node_213,0.019140337733887,2.23724344349357e-06,0.00111862172174679
corrected,node_215,node_216,0.0230282642777593,4.12357801171437e-06,0.00206178900585718
corrected,node_252,node_253,0.0555895838859714,1.95837896850611e-05,0.00979189484253052
corrected,node_252,node_260,0.0340494799635507,1.71712510918477e-05,0.00858562554592386
corrected,node_334,node_335,0.0299427667973999,9.65279517766332e-06,0.00482639758883166
corrected,node_361,node_362,0.0587260984696774,4.24600932342499e-05,0.021230046617125
corrected,node_361,node_385,0.0328988912541393,3.94516019927048e-05,0.0197258009963524
corrected,node_216,node_217,0.0332267657840446,4.49733537303813e-06,0.00224866768651907
corrected,node_216,node_218,0.0223492566159103,3.38746341146407e-06,0.00169373170573204
corrected,node_253,node_254,0.0565909238660869,1.16418773087576e-05,0.00582093865437879
corrected,node_260,node_261,0.0346064490768363,1.70364451203612e-05,0.0085182225601806
corrected,node_335,node_336,0.0539284925936106,1.18209065903035e-05,0.00591045329515174
corrected,node_335,node_338,0.030174193381986,7.54729379853012e-06,0.00377364689926506
corrected,node_335,node_343,0.0452106205374551,1.04821525099357e-05,0.00524107625496784
corrected,node_335,node_346,0.0278324145470376,7.78957504969736e-06,0.00389478752484868
corrected,node_362,node_363,0.054063236175262,1.77283198553563e-05,0.00886415992767817
corrected,node_385,node_386,0.0516789644005996,4.20735183367052e-05,0.0210367591683526
corrected,node_385,node_451,0.0314597277241313,3.68064676151022e-05,0.0184032338075511
corrected,node_218,node_219,0.0225282636767648,2.63324560438157e-06,0.00131662280219078
corrected,node_254,node_255,0.0491033336940527,9.48518306068741e-06,0.0047425915303437
corrected,node_261,node_262,0.0371074520940202,1.36881135119293e-05,0.00684405675596467
corrected,node_261,node_274,0.0345984360841053,1.6309518707701e-05,0.00815475935385051
corrected,node_336,node_337,0.0433248000670493,5.06407599689684e-06,0.00253203799844842
corrected,node_338,node_339,0.030003674604274,5.37263648603809e-06,0.00268631824301905
corrected,node_343,node_344,0.0291931070790802,4.17704748727678e-06,0.00208852374363839
corrected,node_346,node_347,0.0290505165723019,6.89296131015148e-06,0.00344648065507574
corrected,node_363,node_364,0.0424946723639422,1.36992139452746e-05,0.00684960697263728
corrected,node_386,node_387,0.0545259549059551,2.65371004427485e-05,0.0132685502213743
corrected,node_451,node_452,0.0272083716962351,3.12369894440031e-05,0.0156184947220015
corrected,node_255,node_256,0.0443513990239923,7.94182538458779e-06,0.00397091269229389
corrected,node_262,node_263,0.0364021530235952,9.279779209501e-06,0.0046398896047505
corrected,node_274,node_275,0.0640494850406363,1.64190726187809e-05,0.00820953630939046
corrected,node_274,node_276,0.0516395408047998,2.31815210503786e-05,0.0115907605251893
corrected,node_339,node_340,0.0302056661025938,4.91684515499546e-06,0.00245842257749773
corrected,node_344,node_345,0.0235770077586004,2.7558294298924e-06,0.0013779147149462
corrected,node_347,node_348,0.0104881122212749,1.70872281571657e-06,0.000854361407858285
corrected,node_347,node_349,0.0312785441298801,6.94590711750494e-06,0.00347295355875247
corrected,node_364,node_365,0.0344009668934043,1.08936751881851e-05,0.00544683759409255
corrected,node_387,node_388,0.0581645164247624,2.81426061132744e-05,0.0140713030566372
corrected,node_452,node_453,0.0538759771170152,3.91019473551901e-05,0.019550973677595
corrected,node_452,node_485,0.0166083451779915,1.8873058130301e-05,0.00943652906515049
corrected,node_256,node_257,0.0327171682128693,4.95892154949405e-06,0.00247946077474703
corrected,node_256,node_259,0.0486628557458085,6.58665317958118e-06,0.00329332658979059
corrected,node_263,node_264,0.0330095717173632,8.13236230878283e-06,0.00406618115439141
corrected,node_276,node_277,0.0496330379394252,2.20384804731789e-05,0.0110192402365895
corrected,node_340,node_341,0.0289111464745487,4.13670362009337e-06,0.00206835181004668
corrected,node_349,node_350,0.0287170470790143,5.90766709437036e-06,0.00295383354718518
corrected,node_365,node_366,0.0346326106912598,1.07632450956238e-05,0.00538162254781189
corrected,node_388,node_389,0.0509140897955442,2.44883650495174e-05,0.0122441825247587
corrected,node_453,node_454,0.0569567458620076,2.11887273305889e-05,0.0105943636652945
corrected,node_485,node_486,0.0911096202685798,5.2724565469791e-05,0.0263622827348955
corrected,node_485,node_490,0.0620548497055121,6.97047743004602e-05,0.0348523871502301
corrected,node_257,node_258,0.0377082131887283,4.40757388376595e-06,0.00220378694188297
corrected,node_264,node_265,0.0754091474065528,1.48091788206949e-05,0.00740458941034743
corrected,node_264,node_268,0.0295449385957601,6.51626670280274e-06,0.00325813335140137
corrected,node_277,node_278,0.00634443762249749,1.60079982885154e-06,0.000800399914425772
corrected,node_277,node_279,0.0498220299103523,2.18727651334871e-05,0.0109363825667436
corrected,node_341,node_342,0.0316123232837982,3.69504780864252e-06,0.00184752390432126
corrected,node_350,node_351,0.0311957827760517,5.50451676308109e-06,0.00275225838154055
corrected,node_350,node_354,0.0264667152444081,4.36510045941954e-06,0.00218255022970977
corrected,node_366,node_367,0.0327847276118502,9.98974612528196e-06,0.00499487306264098
corrected,node_389,node_390,0.0374828913160475,1.79196208601394e-05,0.00895981043006968
corrected,node_454,node_455,0.0593759934786444,2.1823144840617e-05,0.0109115724203085
corrected,node_486,node_487,0.0982499483747851,1.59930186940534e-05,0.00799650934702667
corrected,node_490,node_491,0.049172256211165,5.51305801280987e-05,0.0275652900640494
corrected,node_265,node_266,0.0324231129167315,4.12383256173677e-06,0.00206191628086839
corrected,node_265,node_267,0.0228956295179655,2.91205051069988e-06,0.00145602525534994
corrected,node_268,node_269,0.0352556465043998,5.81464066592109e-06,0.00290732033296054
corrected,node_268,node_271,0.029076412490378,5.13055245680241e-06,0.0025652762284012
corrected,node_279,node_280,0.0457937828932376,1.98721911599202e-05,0.00993609557996008
corrected,node_351,node_352,0.0240220992750463,3.4371623802884e-06,0.0017185811901442
corrected,node_354,node_355,0.023792492607378,2.78101665865516e-06,0.00139050832932758
corrected,node_367,node_368,0.0509262742566281,1.30032531965888e-05,0.00650162659829439
corrected,node_367,node_375,0.0190724414547396,5.17346049542729e-06,0.00258673024771365
corrected,node_390,node_391,0.0328995498726121,1.56320724426384e-05,0.00781603622131922
corrected,node_455,node_456,0.0561091408585088,2.03662745661178e-05,0.0101831372830589
corrected,node_487,node_488,0.0893104165574728,1.27788333752375e-05,0.00638941668761877
corrected,node_491,node_492,0.0488044587858923,5.46838674806352e-05,0.0273419337403176
corrected,node_269,node_270,0.037847581884787,4.42386417633135e-06,0.00221193208816568
corrected,node_271,node_272,0.0358567188357699,5.13049936442947e-06,0.00256524968221474
corrected,node_280,node_281,0.0655900132927616,1.84612937976909e-05,0.00923064689884544
